claim_name,claim_sovereign,indigenous_territory,indigenous_slug,year_min,year_max,year_count
USA,USA,Wolastoqiyik (Maliseet),wolastoqiyik,1783,1870,22
USA,USA,Wyandot,wyandot-anderdon,1783,1870,22
USA,USA,Wôpanâak (Wampanoag),wampanoag,1783,1870,22
USA,USA,Yahooskin,yahooskin,1846,1870,9
USA,USA,Yakama,yakama,1846,1870,9
USA,USA,Yakina,yakina,1846,1870,9
USA,USA,Yamhill,yamhill,1846,1870,9
USA,USA,Yana,yana,1846,1870,9
USA,USA,Yankton,yankton-2,1809,1870,16
USA,USA,Yanktonai,yanktonai-2,1809,1870,16
USA,USA,Yokuts,yokuts,1846,1870,9
USA,USA,Yoncalla,yoncalla,1846,1870,9
USA,USA,Yup’ik/Cup’ik,yupik,1871,2001,19
USA,USA,Yurok,yurok,1846,1870,9
USA,USA,bəqəlšuɬ (Muckleshoot),muckleshoot,1846,1870,9
USA,USA,dxʷdəwʔabš (Duwamish),duwamish,1846,1870,9
USA,USA,dxʷlilap (Tulalip),tulalip,1846,1870,9
USA,USA,dxʷsqʷaliʔabš (Nisqually),nisqually-2,1846,1870,9
USA,USA,dxʷsəq̓ʷəbš (Suquamish),suquamish,1846,1870,9
USA,USA,hinono’eino’ biito’owu’ (Arapaho),arapaho,1809,1870,16
USA,USA,np̓əšqʷáw̓səxʷ (Wenatchi),columbia-wenatchi,1846,1870,9
USA,USA,nspiləm (Nespelem),nespelem,1846,1870,9
USA,USA,oθaakiiwaki‧hina‧ki (Sauk),o%ce%b8aakiiwaki%e2%80%a7hina%e2%80%a7ki-sauk,1783,1870,22
USA,USA,oθaakiiwaki‧hina‧ki (Sauk) & Meškwahki·aša·hina (Fox),sauk-and-meskwaki,1783,1870,22
USA,USA,palúspam (Palus),palus,1846,1870,9
USA,USA,saʔqʷəbixʷ-suyaƛ̕bixʷ (Sauk Suiattle),sauk-suiattle,1846,1870,9
USA,USA,sduhubš (Snohomish),snohomish,1846,1870,9
USA,USA,sdukʷalbixʷ (Snoqualmie),sduk%ca%b7albix%ca%b7-snoqualmie,1846,1870,9
USA,USA,snʕickstx tmxʷúlaʔxʷ (Sinixt),sinixt,1846,1870,9
USA,USA,spuyaləpabš (Puyallup),puyallup,1846,1870,9
USA,USA,sp̓aƛ̓mul̓əxʷəxʷ (Methow),methow,1846,1870,9
USA,USA,sqaǰətabš (Upper Skagit),skagit,1846,1870,9
USA,USA,sqʷax̌sədabš (Squaxin),squaxin,1846,1870,9
USA,USA,stuləgʷábš (Stillaguamish),stillaguamish,1846,1870,9
USA,USA,swədəbš (Swinomish),swinomish,1846,1870,9
USA,USA,sx̌ʷyʔiɬp (Colville),colville,1846,1870,9
USA,USA,sńpʕawílx (Sanpoil),san-poil,1846,1870,9
USA,USA,ščəl’ámxəxʷ (Chelan),chelan,1846,1870,9
USA,USA,škwáxčənəxʷ (Moses-Columbia),moses-columbia,1846,1870,9
USA,USA,šntiyátkʷəxʷ (Entiat),entiat,1846,1870,9
USA,USA,"Á,LEṈENEȻ ȽTE (W̱SÁNEĆ)",w%cc%b1sanec,1846,1870,9
USA,USA,Älsé (Alsea),alsea,1846,1870,9
USA,USA,Ĩyãħé Nakón mąkóce (Stoney),stoney,1809,1870,16
USA,USA,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1871,2001,19
USA,USA,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1809,1870,16
USA,USA,𐓏𐒰𐓓𐒰𐓓𐒷  𐒼𐓂𐓊𐒻  𐓆𐒻𐒿𐒷  𐓀𐒰^𐓓𐒰^(Osage),osage,1783,1870,22
Upper Canada,Britain,Abitibiwinni Aki,abitibiwinni-aki,1791,1825,8
Upper Canada,Britain,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1791,1825,8
Upper Canada,Britain,Anishininiimowin (Oji-Cree),oji-cree,1791,1825,8
Upper Canada,Britain,Attiwonderonk (Neutral),attiwonderonk-neutral,1791,1825,8
Upper Canada,Britain,Bodwéwadmi (Potawatomi),bodwewadmi-potawatomi,1791,1825,8
Upper Canada,Britain,Caldwell,caldwell,1791,1825,8
Upper Canada,Britain,Cree,cree,1791,1825,8
Upper Canada,Britain,Ho-de-no-sau-nee-ga (Haudenosaunee),haudenosauneega-confederacy,1791,1825,8
Upper Canada,Britain,Kanienʼkehá꞉ka (Mohawk),mohawk,1791,1825,8
Upper Canada,Britain,Meškwahki·aša·hina (Fox),meskwahki%c2%b7asa%c2%b7hina-fox,1791,1825,8
Upper Canada,Britain,Michif Piyii (Métis),metis,1791,1825,8
Upper Canada,Britain,Mississauga,mississauga,1791,1825,8
Upper Canada,Britain,Mississaugas of the Credit First Nation,mississaugas-of-the-credit-first-nation,1791,1825,8
Upper Canada,Britain,Myaamia,miami,1791,1825,8
Upper Canada,Britain,Odawa,odawa,1791,1825,8
Upper Canada,Britain,Omàmìwininìwag (Algonquin),algonquin,1791,1825,8
Upper Canada,Britain,Onundagaonoga (Onondaga),onondaga,1791,1825,8
Upper Canada,Britain,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1791,1825,8
Upper Canada,Britain,Peoria,peoria,1791,1825,8
Upper Canada,Britain,Petun,petun,1791,1825,8
Upper Canada,Britain,Wendake-Nionwentsïo,huron-wendat,1791,1825,8
Upper Canada,Britain,Wyandot,wyandot-anderdon,1791,1825,8
Vancouver`s Island,Britain,BOḰEĆEN (Pauquachin),bo%e1%b8%b1ecen-pauquachin,1849,1863,5
Vancouver`s Island,Britain,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1849,1863,5
Vancouver`s Island,Britain,Halalt,halalt,1849,1863,5
Vancouver`s Island,Britain,Hesquiaht,hesquiaht,1849,1863,5
Vancouver`s Island,Britain,Homalco,homalco,1849,1863,5
Vancouver`s Island,Britain,Hul’qumi’num Treaty Group,hulquminum-treaty-group,1849,1863,5
Vancouver`s Island,Britain,Hupacasath,hupacasath,1849,1863,5
Vancouver`s Island,Britain,Huu-ay-aht,huu-ay-aht,1849,1863,5
Vancouver`s Island,Britain,Ka:’yu:’k’t’h’/Che:k’tles7et’h’,kayukth-chektles7eth,1849,1863,5
Vancouver`s Island,Britain,Kwakwaka’wakw A̱wi’nagwis,kwakwakawakw,1849,1863,5
Vancouver`s Island,Britain,K’ómoks,komoks,1849,1863,5
Vancouver`s Island,Britain,Lekwungen/Songhees,lekwungen-songhees,1849,1863,5
Vancouver`s Island,Britain,Liǧʷiłdax̌ʷ,lig%ca%b7ildax%ca%b7,1849,1863,5
Vancouver`s Island,Britain,MÁLEXEȽ (Malahat),malexe%c6%9a-malahat,1849,1863,5
Vancouver`s Island,Britain,Pacheedaht,pacheedaht,1849,1863,5
Vancouver`s Island,Britain,Quatsino,quatsino,1849,1863,5
Vancouver`s Island,Britain,Quw’utsun,quwutsun,1849,1863,5
Vancouver`s Island,Britain,Sc’ianew,scianew,1849,1863,5
Vancouver`s Island,Britain,Semiahmoo,semiahmoo,1849,1863,5
Vancouver`s Island,Britain,Snaw-naw-as,snaw-naw-as,1849,1863,5
Vancouver`s Island,Britain,Snuneymuxw,snuneymuxw,1849,1863,5
Vancouver`s Island,Britain,Stz’uminus,stzuminus,1849,1863,5
Vancouver`s Island,Britain,S’Klallam,klallam,1849,1863,5
Vancouver`s Island,Britain,Te’mexw Treaty Association,temexw-treaty-association,1849,1863,5
Vancouver`s Island,Britain,Toquaht,toquaht,1849,1863,5
Vancouver`s Island,Britain,Tseshaht,tseshaht,1849,1863,5
Vancouver`s Island,Britain,Ts’uubaa-asatx,tsuubaa-asatx,1849,1863,5
Vancouver`s Island,Britain,Uchucklesaht,uchucklesaht,1849,1863,5
Vancouver`s Island,Britain,We Wai Kai,we-wai-kai,1849,1863,5
Vancouver`s Island,Britain,Wei Wai Kum,we-wai-kum,1849,1863,5
Vancouver`s Island,Britain,W̱JOȽEȽP (Tsartlip),w%cc%b1jo%c6%9ae%c6%9ap-tsartlip,1849,1863,5
Vancouver`s Island,Britain,W̱SĺḴEM (Tseycum),w%cc%b1sl%e1%b8%b5em-tseycum,1849,1863,5
Vancouver`s Island,Britain,Yuułuʔiłʔatḥ,ucluelet,1849,1863,5
Vancouver`s Island,Britain,ditidaqiic̓aq disib̓aʔk (Ditidaht),ditidaht,1849,1863,5
Vancouver`s Island,Britain,dxʷlilap (Tulalip),tulalip,1849,1862,4
Vancouver`s Island,Britain,nuučaan̓uuɫɁatḥ nism̓a (Nuu-chah-nulth),nuu-chah-nulth-tribal-council,1849,1863,5
